    836087   0.06023929  95.84971471
   1415410   0.87225204  57.39265096
    178474   0.11727504  96.45024752
   1544224   0.67301535  13.39181713
   1531990   0.24161633  84.45929973
    760153   0.53794222  87.55177599
    640381   0.10110305   5.39900176
   1576464   0.21670252   3.89750595
    519488   0.54079461   6.41090274
   1978832   0.58147768  37.69302510
   1474516   0.00096217  43.71695390
    347817   0.62467608  30.94215786
   1361963   0.54863118  42.66966234
   1131609   0.59032846   9.97119779
    718692   0.74564139  34.13283128
    984694   0.26753601  87.92705312
   1661118   0.70089921  98.03735837
   1603798   0.96054098  19.70761009
   1302101   0.60432678  73.78707122
    975189   0.79803202  31.93483941
    426740   0.77847000  32.03105681
   1757528   0.71740511  94.49866456
    235308   0.23026674  49.36178250
   1075681   0.70763085   8.39462830
   1205523   0.31891312  82.95876765
    202494   0.77478840   9.71236849
    937933   0.10618143  79.80228913
    790524   0.49156448  75.85638709
      8229   0.91592259  36.28906544
   1089869   0.40438972  16.09226759
    885323   0.26978711  93.93926710
    747030   0.57235404  65.67977852
    606751   0.18434254  88.70645291
   1159310   0.22302767  59.46953765
   1432580   0.36142478  91.36085002
   1474902   0.84115020  68.83968956
     46427   0.20014615  79.45783235
    303889   0.53951568  28.61428001
   1307397   0.07596131  20.20653864
   1125496   0.35027766  60.64551094
    704311   0.94394240  87.62422199
    551063   0.85791771  44.85962565
   1529918   0.71687966  63.29387983
    486488   0.06945944  85.59664687
    101437   0.50598550  21.73912452
    577103   0.77209924   5.85414404
   1414531   0.13533666  25.86875862
   1758487   0.29659698  79.82032657
    761824   0.21642116  87.41645789
    693937   0.49913600  22.44422386
   1562719   0.94277352  16.83846387
   1278557   0.32580371   2.63023470
   1148034   0.36563168  74.31820099
    373753   0.29252418  81.26414510
   1064100   0.81411205  31.86269534
    424596   0.24930843   9.07261945
    141382   0.37290170  22.60628586
   1668744   0.29107330  52.26598370
    313556   0.49538769  73.90810003
     84046   0.90176747  23.82170033
     70083   0.91460236  18.09905219
   1673341   0.80367948  50.67942271
    157202   0.14135284  87.24259035
    644767   0.11196501  16.49500798
    295346   0.93854364  97.90621335
    541518   0.98251352  22.83705628
   1374537   0.08502484  60.12722648
    840829   0.44622374  89.23455616
   1760634   0.60562591  38.77332534
    924997   0.63919266  28.95007270
   1008468   0.89720165  20.41030914
   1682654   0.32359528   0.77825659
     14969   0.77629125  14.91354071
     51682   0.97216923  26.11004129
    279282   0.98068867  19.96440525
   1315555   0.30783506  18.21575701
    253957   0.72570764  26.71824071
   1476313   0.36964308  71.34061496
    290166   0.53623835  31.90320625
    940987   0.44191463  95.82247254
   1155416   0.58580791  85.54263757
   1463467   0.91069171  17.90216519
    176400   0.74236974  95.53129030
    442248   0.44647368  92.74821365
   1151115   0.31552769  90.81708043
    399805   0.16364383  21.60058591
   1580209   0.24013054  94.17134961
   1350059   0.91788952  31.13565730
   1894452   0.48799405  84.75949279
   1010589   0.44583184  28.95095592
   1298869   0.69317035  87.53174720
    829374   0.14461196  78.60091863
   1275445   0.60383613  52.83789302
   1310634   0.21219571  97.48526066
   1579707   0.08165570  29.03802950
    378010   0.15075974  45.40241293
    247060   0.40202136  69.41546726
   1077746   0.92046538  61.20441885
   1710895   0.15231555  10.00382388
    423494   0.70319778  54.58700767
    140539   0.21230474  23.90404289
    386848   0.57683808  38.36523864
    845074   0.12039306  98.74885161
     46538   0.61926095  19.96842233
     42921   0.04561098  28.13399226
   1629856   0.38013180  43.20996662
    639250   0.93065849  83.41210237
   1841410   0.42289868  75.45864027
    712648   0.22649543  90.69019528
   1543130   0.87768712  61.00997364
   1790194   0.81838836  82.24044786
   1641958   0.63440707  39.92425540
   1529184   0.23643498  51.96356161
    660976   0.36684181  13.88965659
   1479581   0.47210124  18.45075410
   1652464   0.86774098  56.46393451
     95783   0.71740484  49.52978364
   1873394   0.26122337  91.81965114
    335354   0.41708609  14.46919423
    408820   0.67298706   2.23790580
   1104379   0.47475809  84.07674175
   1720900   0.51556956  47.51744915
   1087756   0.94003341  71.16094673
   1513096   0.35198578   7.84512735
   1791201   0.96362237  55.05525174
     18128   0.85659889  41.82934935
   1088240   0.18167507  13.56983311
    732244   0.34087227  39.69217028
   1060589   0.25465588  81.40077972
   1784170   0.07534144  48.69948521
   1842831   0.50612673  96.17529451
   1893464   0.75931651  47.73225041
    322914   0.41174884  41.73559162
   1008960   0.58381678  76.93416973
   1481787   0.89478129  73.29640704
    300668   0.39025334  58.95629584
    579105   0.45036474  77.12380270
   1989053   0.00577397  11.21102996
    888271   0.47937971  36.67661792
   1473056   0.09767740  44.21076185
   1286537   0.73835414  94.82343532
   1151611   0.21979830  70.75508617
    193883   0.17641695  11.92996977
    975241   0.84464507  70.31164778
   1640307   0.59132447  59.78977678
   1668663   0.88855638  98.81511088
    261827   0.60408178  43.85158450
    999230   0.45530552  44.42898135
   1754265   0.70345095  92.36695254
   1378637   0.76560419   2.13469216
   1313870   0.31475227  75.97010623
    147990   0.82565331  97.94993638
   1601895   0.81387684  15.59163174
   1796045   0.21945629   0.05613905
    243535   0.39437744  59.18858566
    735566   0.30226266  48.04422331
   1290265   0.79971084   8.45240131
    995872   0.06839704  53.98295287
   1617333   0.44919354  24.32804817
   1698886   0.19675623   0.88846698
   1541052   0.38642653  32.36369450
    986660   0.52433118  14.92902511
    961879   0.36978670  96.31670927
   1789621   0.33454191  18.26233855
    995198   0.00241360  57.70008273
    576748   0.26818306  87.92634881
    834939   0.52210363  67.89743256
    348875   0.21454004  74.73713671
   1623960   0.35126626  19.65649115
     64817   0.41166201  39.33211385
   1144500   0.49340468  77.97476667
    665899   0.33484842  30.40788482
   1264272   0.15579152  67.38655454
    166206   0.13265093   0.84074549
    346940   0.11007174   1.08210556
   1963133   0.67937840  27.90041143
    683447   0.72912729  80.11077395
    769708   0.86340020   1.56477760
    253849   0.53750264  36.69140378
    373782   0.45488556  77.85760494
   1540847   0.38115314  27.19807328
     36211   0.63105768  60.68291504
   1556917   0.03025246  76.26206655
    672157   0.39261434  89.52715955
    727029   0.93759960   0.53433306
   1965069   0.05958569  68.47217282
   1638194   0.06083527  41.38490206
      3965   0.74105917  27.72492214
   1607308   0.16865444  81.47518587
     65556   0.79281462  26.96374139
    561242   0.81029594  65.07905576
    635418   0.60752492  28.18482343
   1791095   0.70883276  31.21006956
     22855   0.48400614  70.47150334
   1120318   0.26758697  64.23146337
    595033   0.06198886  70.19003228
   1540100   0.13539486  76.27355893
    274104   0.00990861  50.37947574
   1662273   0.90007013  67.24491951
   1844918   0.15714568  46.52638126
   1403207   0.19279729  27.55597491
    965288   0.50042963  88.30846715
    229762   0.41489112  59.19174275
    977254   0.09197327   7.59235621
    341265   0.66432702  34.35105315
    217789   0.24202410  40.54993910
     53606   0.50444291  54.08942544
    532163   0.18071074  55.08028611
    423167   0.13422779  45.08729873
   1013169   0.90249670  60.80186705
    159598   0.94040302  80.08159598
    436006   0.62909990  30.12455880
    845897   0.59964501  71.61367059
    495245   0.88229082  80.81099777
   1539854   0.86965166  47.24369983
   1223103   0.49932714  71.44610992
    542766   0.83090294  21.89040078
    104332   0.92521432  39.96147455
   1460821   0.52332047  53.38425327
   1703188   0.79387581  43.63392277
   1929692   0.52969496  37.67422449
    185223   0.54107386   0.58421413
   1105197   0.43553744  60.54871523
   1513414   0.92191844  48.77779719
   1432728   0.48422300  35.74296340
   1983457   0.39003809  85.67567723
    793336   0.70135258  68.76597086
    886114   0.55356132  61.28740327
   1052245   0.95657292  13.61945016
   1986706   0.81045750  93.00703108
   1018062   0.27236076  45.97652720
    582225   0.53507998   0.08391342
   1128128   0.09904478  43.63765700
   1401886   0.37914629  35.82950059
   1413456   0.46735778  84.25180040
    987750   0.02800627  23.25560959
   1375260   0.30311585  93.39086734
    629592   0.79712944  48.74699891
    766555   0.69075778  44.40429045
   1242021   0.11822865  25.45004069
   1069156   0.98203875  52.68611668
    923911   0.22259109   6.19411427
    725939   0.46898558  16.09859239
   1837487   0.32086722  54.01322160
   1786505   0.66052683   0.74899951
   1596494   0.35761607   3.54962605
   1006907   0.91146208  33.86121110
   1076863   0.15296781  13.57415547
   1910693   0.00734756  82.64993368
      1922   0.99792182  94.47279898
    537384   0.91856639  92.67667411
   1963124   0.29897623  14.93578354
    980716   0.68022520  61.83434150
   1211707   0.49785074  93.92106319
   1136808   0.67377130  59.97374573
   1221450   0.69220985  95.73535253
   1449089   0.94320450  86.88156073
   1129413   0.12810782   2.17834124
    632182   0.80048113   2.91309734
     42344   0.91689735   2.70527918
    830253   0.28781397  94.56191784
   1563026   0.18559176  24.45954044
    822887   0.14531070  92.48206052
    705260   0.26601555  42.26713499
    161085   0.92685263   9.64426445
    603819   0.59517969  78.86524935
   1021211   0.29900302  73.18569919
   1304873   0.34143846  85.99648135
     84395   0.51961545  66.04459470
    642684   0.52429179  57.73432965
    738112   0.47369611  86.51572698
   1956186   0.34986717   5.07490328
   1220818   0.37539606  19.60597286
   1774296   0.01926837  46.20752816
   1454108   0.60235132  38.89279074
    563110   0.78517171  98.41076010
    697795   0.92534564  28.31106220
    865070   0.93433517  62.45490832
    141796   0.96510812  14.41645376
    438667   0.02501203  66.84563233
    790308   0.11196874  14.21524287
   1217749   0.14454463  49.20195949
    200467   0.42171592  86.74156567
   1235529   0.62370782  88.66840298
   1534640   0.24837106  48.90353449
   1267313   0.96947696  27.42070594
   1138645   0.47923534  19.95526986
   1114077   0.72085072  13.38878694
    839372   0.82243090   9.89959841
    430359   0.58445704  12.40080163
    445735   0.92382647  23.59767576
   1715751   0.12835318  38.05213866
    319785   0.38362891  80.22373071
   1597075   0.83496437  42.59451243
    252881   0.74837512  67.43161886
    448287   0.05071377  64.37931436
   1819816   0.33716002  12.30284824
    355973   0.90671690  84.38791981
   1877984   0.10082286  66.63101025
    470241   0.43909335  25.07671426
    775429   0.44582017  17.45936159
   1531657   0.59469942  30.29467912
   1211464   0.23559826  68.65757013
    519315   0.74391276  52.15400753
   1229504   0.13891129  26.99151944
   1828844   0.02294516  32.06289659
    364092   0.18118610  65.77889908
   1082099   0.53897973  56.45058907
   1298877   0.03066123  66.53287488
    705278   0.62133871  10.44221027
   1223616   0.33602421  55.02422757
    160551   0.28668647  14.49416965
   1250183   0.61787012  38.05399595
   1660275   0.75129107  12.44527214
    175410   0.31065715  26.33640120
   1813876   0.54433941  28.63091753
    875689   0.42181482  46.74952712
   1466791   0.42231871   0.64749979
    250312   0.26670180   3.71362260
   1032921   0.77739499  65.84749393
   1794031   0.53885533  99.44991539
   1430320   0.47490928  28.11856271
    690243   0.71391002  89.90557468
    409936   0.63948646  65.03468187
   1670120   0.08660298  96.10039680
   1240029   0.80363469  50.53433820
     84301   0.84129537  92.71582048
    539103   0.53674503  34.94769187
    444056   0.79670059  61.61787215
    193494   0.72198490  39.35737155
    257658   0.75169131  93.24290435
    444680   0.33164000  40.73383205
    802568   0.05653038  12.12483384
     26435   0.16196072  76.07347987
    635593   0.39184378  84.73377758
    892251   0.88509086  65.09724640
    625252   0.66464711  49.22678296
    198688   0.91169863   2.90128626
    694656   0.16522515  82.57134551
    444736   0.45588790  54.76983546
   1637854   0.40502558  29.93896642
    530329   0.34866242  63.10296602
   1282712   0.57348488  68.75600380
   1661536   0.69736309  84.95207577
   1843429   0.47158812  24.13645402
      3798   0.20681712  12.64553983
    472872   0.44738950  79.11025075
   1609986   0.61512009  70.28011376
   1914634   0.13232759  86.80262872
   1637129   0.26571381  32.39141821
    326741   0.79267375  72.89397617
   1261150   0.25206274   7.76021788
    903378   0.11879004  65.10870613
   1427316   0.10676568  34.84501556
    275603   0.85547612  82.00382804
    602006   0.45152434   2.68554022
    162907   0.69854502  47.42449045
   1558957   0.43783353   8.93649906
   1329259   0.20613490  22.16925799
   1917868   0.80014973  48.74063937
   1518277   0.94186291  28.00801468
   1420847   0.38296575  53.21428825
     70257   0.45509826  65.09329219
    785426   0.21479080  75.76986029
   1076437   0.82400410  61.31747242
    611586   0.67458195   6.46990612
    283124   0.65161519  76.32440793
    716301   0.41975093  20.10776057
    626158   0.89068782  40.72125048
   1223700   0.22965099  20.73622310
   1920960   0.89252834  14.92251391
   1388495   0.28434546  53.21908931
    672986   0.75376475  98.72891535
   1057143   0.87427110  20.20799565
    202502   0.34322761   2.60840613
   1501547   0.63222240  70.06660074
    441723   0.94807259  35.22811929
     12254   0.73816769  77.20321257
   1823125   0.61762778  66.27199425
    305320   0.71878045  89.23709304
    128673   0.30733951  78.48992710
    587219   0.17597871   6.92447257
   1458459   0.57676081  82.30094741
    162123   0.62847582  69.72805763
    125526   0.43788943   4.05081883
    140621   0.86047777  67.27305910
   1325766   0.34776517  62.08031851
    360219   0.59829665  35.89708760
    286584   0.04990573  97.65986549
   1983175   0.90872732  69.53791011
    851507   0.97491114   0.27186079
    926208   0.19032010  17.86973226
   1628124   0.93791995  75.54581281
   1543863   0.67280896  38.39339443
    942498   0.60977792  82.18233757
   1933171   0.57283094  68.23011444
   1127466   0.23654997   3.00663128
    808506   0.25255020  62.83629605
   1692593   0.04058255  67.82686918
   1438586   0.49133484  58.69960126
   1270186   0.83445806  56.19071538
   1108352   0.96248055  75.22272546
    857931   0.15974777  69.01472079
   1708259   0.18002446  36.29561664
    200126   0.89758173  97.27340876
   1568738   0.65564718  54.55650317
    799289   0.08644323  78.21150067
   1366204   0.13804246   3.46652046
   1281738   0.54861257   7.52477516
    369015   0.93578133  56.65825897
    933353   0.01832919  40.10406483
    136130   0.10359566  36.35211984
     48210   0.36755945  52.32689658
    128053   0.38698138  70.32934240
     86837   0.79033724  60.08751488
   1533735   0.01551648  25.65223296
   1125719   0.92299687  34.29655565
   1221258   0.86054357  48.10080149
   1664218   0.42645322   2.96205804
   1257534   0.67063157  96.54019088
    500732   0.50180594  98.37310994
   1728966   0.89488745   8.73267600
    384795   0.04019622  45.48862150
    612694   0.87565220  84.18675907
   1440173   0.07406435  63.22048319
   1809730   0.24521058  64.77213142
   1203590   0.96192184  57.07181811
   1716514   0.46074811  43.12617464
    673361   0.99423959  85.77149705
    283073   0.60297881  52.83465439
   1984237   0.77830063   3.01524801
   1047038   0.35466309  92.50399335
    579828   0.29454675  96.52361576
   1956888   0.75769938  84.08883600
    370124   0.92414543  91.49527070
     19663   0.69146663  16.01632858
   1506945   0.71531016  12.20851285
   1631258   0.08211925  58.28332410
   1758807   0.92993635  57.70728274
    204032   0.80737403  18.00516398
    819595   0.65021362  95.83522682
   1571554   0.47678431  31.30153591
    596036   0.39068175  60.75621120
   1941252   0.75946542  36.52614920
    251606   0.97011667  28.94069232
   1613935   0.81297276  98.08735540
   1561972   0.30355016  69.61837139
   1737789   0.36484574  77.83029595
   1878995   0.85740307  70.82393056
   1133456   0.20767536  51.56133326
    307760   0.08629420  16.58269494
    869936   0.99506553  64.26112552
   1065301   0.82887678   3.32930088
    311354   0.62792419  79.27584270
    704435   0.26785996  76.28750986
    201070   0.82274844  57.58478560
   1127340   0.53780021  87.93980134
    686833   0.37493710  24.42437509
    596063   0.79490723  10.16468164
   1528390   0.79195019  30.93221790
   1315942   0.96904480  39.56163830
   1426605   0.10449166  39.06819086
   1940119   0.55295389  21.95586894
   1436311   0.60897823  84.74828824
    388421   0.03026406  11.53428462
    650220   0.74095682  93.80912897
   1790426   0.43252313  47.58914967
    799631   0.82027315  85.08285968
   1309093   0.98632613  64.57358304
   1593969   0.86061842  43.76860249
   1858290   0.25052404  40.67308206
   1954356   0.80625660  51.12224848
    937366   0.00460043   6.41763760
    436061   0.23623726  67.31546077
    908044   0.26063252  70.34186705
    604921   0.04790288  44.43754877
   1656977   0.41102109  87.68986142
    142536   0.65353732  69.71717620
   1799386   0.14029729  68.34978916
    506523   0.72870409  54.41163073
    946456   0.62643306  79.46403426
    394242   0.91977842  60.08969464
    752520   0.60380568  60.54973740
    570239   0.50739164  84.17346346
    158751   0.25846047  10.23671539
   1255195   0.12487215  15.02700309
     60640   0.92937513  56.12911217
   1186074   0.20976959  21.48284387
    867385   0.34099266  35.51257329
   1184282   0.11795155   8.38298211
   1665154   0.33259647  71.02628824
    658648   0.95397221  63.00412992
   1591366   0.08657044  23.38469803
   1887076   0.28334504  74.12386158
     14791   0.15327425  99.96990873
   1846580   0.72662213  12.45712401
    549014   0.74434549   5.39463652
    428872   0.63896747  26.37159579
   1769431   0.23076121  60.47086155
    912487   0.50605285  72.26601679
    935657   0.32546079   5.52566401
    213582   0.93950907   0.92288526
   1733321   0.15445430   9.57992897
   1915888   0.97489690  37.91443284
    230046   0.63707414  53.24185749
   1583840   0.40161853  25.90407004
   1098542   0.31643296   0.33861920
    947479   0.79253850  64.23536640
   1273186   0.48347248  87.31148783
    391402   0.52953220  37.91677250
    808647   0.65942174  70.46285131
   1471378   0.49957415  64.41375840
   1290188   0.96976787  79.85918847
   1017597   0.67380857  77.34887883
   1223842   0.11908788  41.05629299
   1100377   0.56406629  81.21814629
   1386045   0.13361593  12.86144183
    657837   0.75711193  92.11529186
    618179   0.64432390  40.46254011
    134454   0.13624448  93.41576001
    390943   0.35082522  59.35793354
     85505   0.62066261   9.31534893
   1360433   0.89972885   6.29213616
    839798   0.27459438  73.67299324
    410675   0.02860424  85.58178171
     87853   0.31503267  41.98841021
    750615   0.86050181  55.35000286
    947976   0.40935713  31.06119611
   1625157   0.60056612  95.49358580
   1067942   0.66488999   9.11803344
   1156112   0.10838158  44.20055586
    374380   0.25650169   6.26681699
    419975   0.04875938  96.23970222
   1542571   0.63960895  23.69914037
    174405   0.00394731  26.55956439
    545524   0.77884860  58.06283176
    239767   0.36593136  44.11301242
   1388379   0.08162853  85.04872564
    422486   0.71847862  45.10533779
   1647978   0.75995411  11.59433662
   1456255   0.73558720  22.43249473
   1172316   0.30479963  48.08266337
   1751186   0.96716555  52.95860095
    999406   0.69245282  16.91949583
   1934570   0.15447004  17.31422689
    296873   0.47230506  95.19908712
   1703042   0.21002419  31.79222268
   1022770   0.50124335  39.95507557
   1946597   0.10307447  11.80293751
    576350   0.65984144  87.79834872
     79186   0.30778875  61.35706904
   1813342   0.39774162  91.83703209
    380676   0.55036266  88.55358674
    174323   0.66538072  57.79886924
   1517729   0.01739019  73.24587278
   1337920   0.63499530  20.47637898
    239100   0.83322872  41.47879814
    971883   0.47259227  91.60313308
   1516949   0.96244308   1.91057976
    983102   0.90334726  67.89472414
    954635   0.96019481  98.67359954
    587659   0.24136731  38.44776179
   1289257   0.00336644  93.48402796
   1479404   0.29495158  60.02210023
   1217021   0.75573168  61.76111897
    676513   0.38965405  25.26064856
    403403   0.97556729   8.58352078
   1153811   0.87940275  55.84274803
    832466   0.18278898  52.08705587
   1861854   0.60420457  42.42178213
    406304   0.90360365  38.44126344
   1922070   0.81657343  62.57799457
   1581467   0.64791352  62.91463881
   1652032   0.36478948  92.40979720
   1133171   0.65965413  67.98296541
   1443101   0.68697751   6.94837044
    427750   0.91906468   4.50509931
    757455   0.56593984  92.44537479
   1971337   0.12884632  10.72427230
   1048697   0.71085860  71.14472947
     49531   0.97181812  61.50509485
     85730   0.21951363  43.16243755
   1937930   0.85168677   7.95378960
   1535862   0.41870018  44.43273770
    537497   0.58593459  10.39815108
    460563   0.37078020  79.09590247
   1675682   0.40823229  71.00237085
    421953   0.53151958  27.59635436
    187612   0.21323436  40.48098607
   1005958   0.41581970  11.56684571
    827389   0.04262285   8.74865740
    155595   0.05383864  30.70002065
   1061884   0.69083438  15.86869718
   1868215   0.95697651  57.73871502
    570343   0.14721660  16.33217424
   1868937   0.01728635  53.41019386
    956861   0.95683981  94.23342244
   1721164   0.94144426  47.38538072
    864714   0.85050245  68.70881671
    187270   0.86680337  10.29078626
    583391   0.59455159  14.55307152
    459378   0.93735075  19.93693599
    253654   0.71177428  89.02037413
   1031331   0.56573572  84.71802477
    960794   0.86402453  99.43968509
   1691565   0.26629485   1.16832038
   1183097   0.45952419  96.85230129
   1346786   0.36277725  90.99672697
    940088   0.54199385  76.04697224
    967043   0.12602030  62.72730942
   1959995   0.82571522  22.18246792
    484827   0.61289671  15.91754258
   1143619   0.70707841  87.09497107
    841596   0.95994708  43.66854278
    663677   0.79020289  30.07099555
    631005   0.78378045  56.70048048
   1720494   0.31145995   2.65289988
    124178   0.78147368  38.93062474
    780361   0.72534121  93.13000939
    393006   0.35629690   5.73203983
   1968070   0.09016046  88.30356188
    332941   0.96955474  49.59323287
    159566   0.04831837  20.30107352
   1026179   0.01728575  16.29578104
    800994   0.83343337  95.31607041
   1087059   0.64397785  73.69411577
    720605   0.46620553   4.84011108
   1691196   0.25695622  82.98747879
    236349   0.95767418  55.52159946
    188071   0.41886186  91.15128992
   1799041   0.50732263   0.16733631
    103593   0.81760809  97.12281027
   1626511   0.28706897   1.95464767
   1588746   0.62747956   3.68322269
   1537979   0.40457558  87.02656011
    951356   0.48238155  51.42434489
     36793   0.12719233  98.04489748
   1977387   0.79853211  23.74051908
    636275   0.85917814  19.50793672
    953545   0.85112426  61.39412255
    928942   0.90039077  12.12638589
    522462   0.83269291  93.88719480
    735283   0.26092737  22.59409173
    711022   0.89217257  85.34204782
   1807627   0.68637558  25.79960577
   1205126   0.43373930  74.03776118
     50875   0.91804417  86.75699452
     65367   0.45075015  66.61020562
   1889133   0.81333092  52.52801927
    818884   0.73112769  37.64044481
   1763978   0.56043735  27.67952212
    176132   0.39142038  10.94881301
    904640   0.19363151  37.04155043
    109065   0.01538911  26.25880778
   1331939   0.87397894  94.89636626
   1374254   0.60283438  38.27029603
   1839420   0.84593326  30.07471302
   1448042   0.06948112  75.14972830
   1891315   0.53043416  56.48282052
    438291   0.18646658  29.59558919
    760689   0.45644022  85.63932422
   1690252   0.84767772  24.78136189
    814222   0.17778716  44.14451250
    275460   0.73383753  45.68342368
    179063   0.14330837  33.08131813
    579362   0.81077527  93.36475595
    944064   0.21861978  77.95808193
    793608   0.49403424  84.90619361
   1138086   0.43555075  37.94960996
     97420   0.90234746  56.59626786
    174210   0.74554861   2.24028966
   1264694   0.86554498  87.00806144
   1956740   0.09502949   4.78677782
   1952928   0.69492950  78.17053072
   1513333   0.55741758  92.50136776
   1929231   0.36886933  73.57889482
   1438449   0.56302404  95.44087304
     91863   0.05792588  44.84429683
   1954838   0.30432500  88.39937192
    916506   0.11555233  78.63411749
    312103   0.22273555  53.18897830
    421958   0.18631201  39.74347657
   1422201   0.39770209  49.24642530
    217473   0.05053729  18.73937488
   1433189   0.16020673  74.48113317
    401287   0.60068936  11.36806626
   1012373   0.97481954  67.67047032
   1105866   0.12853054  73.46305827
    129808   0.13130348   3.89555842
   1008216   0.51357251  15.45079132
    179382   0.46180423  37.72434608
    403994   0.43243884  56.35554691
    405006   0.27315407  96.12575569
   1963937   0.16173707   1.17948493
    905300   0.83202538  17.20015836
    375455   0.42732737  77.26909410
    502819   0.75841831  74.75104801
    231455   0.04391797  87.60410211
    354971   0.77786061   0.73444983
     11451   0.39579696  52.09170131
   1814668   0.80007449  98.27212430
   1938831   0.73624180  41.51600839
    681337   0.06984388  68.83141513
   1482574   0.89591021  85.00512232
    811820   0.90937029  68.20766063
    182408   0.66764170  10.94039782
     39920   0.53959377  86.78222871
   1822804   0.08825055  91.17402620
   1106571   0.37153791  68.96008722
    878762   0.69378085   8.53978359
     55881   0.17053171  88.54723283
    950032   0.02452602  62.17141322
    499524   0.44207581  69.15580131
   1159260   0.82088315  58.74682239
   1146714   0.21148534  49.68385135
    411424   0.77408912  16.44802136
   1354678   0.10938383  70.40739873
   1505200   0.19218903  79.23245364
   1452504   0.15103524  16.38624436
    875452   0.11722596  85.76432941
    265908   0.60433369   2.81750001
    319605   0.07416266   5.27010234
   1956889   0.95915171  49.47768322
   1066413   0.53245492  31.56599828
   1161169   0.95580935  52.71453250
    630105   0.06124038  30.12344419
   1848674   0.27607539  41.06182747
   1836048   0.35873269  60.28073028
   1856385   0.35313026  75.38425474
   1748303   0.03712869  87.10685069
     39605   0.80652496  47.54021943
    544957   0.46139356  54.95648522
   1719543   0.73797629  50.87165644
    761051   0.70611703   4.11714819
    635702   0.26172599  99.69808292
   1188019   0.31417347   5.82212103
     84057   0.53110117  33.42966048
   1880087   0.45210285  69.30292992
    915265   0.16542906   4.61595548
